corpus,sentence_id,n_switches,mean_span_len,median_span_len,sentence_len,register,topic
Miami,4800.0,2,3.0,3.0,8.0,MAR is in her office talking to colleague.,Casual_EverydayTalk
Miami,4843.0,2,1.0,1.0,4.0,MAR is in her office talking to colleague.,Casual_EverydayTalk
Miami,4849.0,2,1.0,1.0,5.0,MAR is in her office talking to colleague.,Casual_EverydayTalk
Miami,4884.0,2,3.0,3.0,6.0,MAR is in her office talking to colleague.,Office_Logistics
Miami,4886.0,4,2.5,2.5,7.0,MAR is in her office talking to colleague.,ProperNouns_NamedEntities
Miami,4888.0,8,1.75,1.5,10.0,MAR is in her office talking to colleague.,Casual_EverydayTalk
Miami,4893.0,2,4.0,4.0,7.0,MAR is in her office talking to colleague.,Workplace_Technical
Miami,4895.0,2,4.0,4.0,13.0,MAR is in her office talking to colleague.,Casual_EverydayTalk
Miami,4903.0,2,5.0,5.0,8.0,MAR is in her office talking to colleague.,Narratives_Quotations
Miami,4915.0,2,7.0,7.0,11.0,MAR is in her office talking to colleague.,Casual_EverydayTalk
Miami,4917.0,2,2.0,2.0,12.0,MAR is in her office talking to colleague.,Office_Logistics
Miami,4930.0,4,1.5,1.5,5.0,MAR is in her office talking to colleague.,Casual_EverydayTalk
Miami,4932.0,2,3.0,3.0,5.0,MAR is in her office talking to colleague.,Office_Logistics
Miami,4937.0,2,4.0,4.0,7.0,MAR is in her office talking to colleague.,Casual_EverydayTalk
Miami,4949.0,5,1.5,1.5,4.0,MAR is in her office talking to colleague.,Casual_EverydayTalk
Miami,4950.0,4,2.5,2.5,8.0,MAR is in her office talking to colleague.,Casual_EverydayTalk
Miami,4988.0,2,4.0,4.0,6.0,MAR is in her office talking to colleague.,Office_Logistics
Miami,4990.0,2,3.0,3.0,5.0,MAR is in her office talking to colleague.,Narratives_Quotations
Miami,4991.0,2,4.0,4.0,6.0,MAR is in her office talking to colleague.,Affect_Identity
Miami,5010.0,2,2.0,2.0,4.0,MAR is in her office talking to colleague.,Narratives_Quotations
Miami,5155.0,2,2.0,2.0,7.0,MAR is in her office talking to colleague.,Workplace_Technical
Miami,5160.0,2,4.0,4.0,11.0,MAR is in her office talking to colleague.,Office_Logistics
Miami,5165.0,6,3.3333333333333335,1.0,12.0,MAR is in her office talking to colleague.,Narratives_Quotations
Miami,5202.0,2,4.0,4.0,6.0,MAR is in her office talking to colleague.,Office_Logistics
Miami,5210.0,2,1.0,1.0,5.0,MAR is in her office talking to colleague.,Office_Logistics
Miami,5213.0,2,2.0,2.0,4.0,MAR is in her office talking to colleague.,Workplace_Technical
Miami,5217.0,2,6.0,6.0,15.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5231.0,4,8.0,8.0,20.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5251.0,2,15.0,15.0,18.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5274.0,2,7.0,7.0,11.0,Informal conversation between two co-workers at their workplace,Office_Logistics
Miami,5276.0,6,3.0,1.0,15.0,Informal conversation between two co-workers at their workplace,ProperNouns_NamedEntities
Miami,5280.0,6,3.3333333333333335,1.0,12.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,5282.0,4,1.0,1.0,8.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,5288.0,2,3.0,3.0,6.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,5291.0,2,4.0,4.0,10.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,5296.0,2,2.0,2.0,5.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5298.0,2,8.0,8.0,10.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5299.0,4,4.5,4.5,13.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,5304.0,2,3.0,3.0,12.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5310.0,2,4.0,4.0,10.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5313.0,2,5.0,5.0,6.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5316.0,4,6.0,6.0,20.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5320.0,2,4.0,4.0,11.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5322.0,4,1.5,1.5,6.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5328.0,2,2.0,2.0,8.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5335.0,2,2.0,2.0,4.0,Informal conversation between two co-workers at their workplace,Affect_Identity
Miami,5343.0,2,7.0,7.0,9.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5365.0,10,3.8,1.0,23.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5367.0,2,2.0,2.0,17.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5371.0,3,7.0,7.0,8.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5405.0,4,3.0,3.0,15.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,5415.0,4,1.5,1.5,6.0,Informal conversation between two co-workers at their workplace,ProperNouns_NamedEntities
Miami,5417.0,2,3.0,3.0,10.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,5421.0,2,7.0,7.0,11.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,5432.0,6,2.0,2.0,8.0,Informal conversation between two co-workers at their workplace,ProperNouns_NamedEntities
Miami,5433.0,4,3.0,3.0,9.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5439.0,2,2.0,2.0,4.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5448.0,2,6.0,6.0,11.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5480.0,2,7.0,7.0,10.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,5497.0,2,1.0,1.0,3.0,Informal conversation between two co-workers at their workplace,Office_Logistics
Miami,5502.0,2,2.0,2.0,5.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5539.0,2,2.0,2.0,6.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5547.0,2,2.0,2.0,5.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,5562.0,2,4.0,4.0,6.0,Informal conversation between two co-workers at their workplace,Narratives_Quotations
Miami,5575.0,4,3.0,3.0,9.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5664.0,2,2.0,2.0,5.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,5668.0,2,1.0,1.0,7.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,5673.0,2,3.0,3.0,6.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5674.0,2,2.0,2.0,5.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5689.0,2,1.0,1.0,4.0,Informal conversation between two co-workers at their workplace,ProperNouns_NamedEntities
Miami,5691.0,8,2.25,1.5,12.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5692.0,4,1.5,1.5,7.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,5699.0,4,1.5,1.5,12.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,5715.0,2,10.0,10.0,12.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5718.0,2,1.0,1.0,5.0,Informal conversation between two co-workers at their workplace,Office_Logistics
Miami,5733.0,2,1.0,1.0,5.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5759.0,2,5.0,5.0,7.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5791.0,2,1.0,1.0,3.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,5795.0,2,2.0,2.0,4.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,5797.0,4,2.5,2.5,11.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,5799.0,2,9.0,9.0,10.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5816.0,2,2.0,2.0,14.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5818.0,2,2.0,2.0,7.0,Informal conversation between two co-workers at their workplace,Office_Logistics
Miami,5826.0,2,6.0,6.0,8.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5836.0,2,1.0,1.0,3.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,5846.0,2,1.0,1.0,5.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5871.0,4,2.0,2.0,6.0,Informal conversation between two co-workers at their workplace,Office_Logistics
Miami,5899.0,2,4.0,4.0,5.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5909.0,2,8.0,8.0,10.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5920.0,2,8.0,8.0,11.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5922.0,6,2.6666666666666665,1.0,18.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5925.0,2,18.0,18.0,19.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5933.0,2,2.0,2.0,4.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5941.0,2,1.0,1.0,8.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5965.0,2,4.0,4.0,6.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5998.0,2,2.0,2.0,4.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,5999.0,2,2.0,2.0,4.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,6003.0,2,2.0,2.0,4.0,Informal conversation between two co-workers at their workplace,Casual_EverydayTalk
Miami,6009.0,4,3.5,3.5,11.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,6019.0,2,2.0,2.0,5.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,6037.0,2,1.0,1.0,10.0,Informal conversation between two co-workers at their workplace,Workplace_Technical
Miami,6129.0,4,1.0,1.0,5.0,MAR is in her office talking to colleague.,Office_Logistics
Miami,6132.0,4,3.0,3.0,10.0,MAR is in her office talking to colleague.,Office_Logistics
Miami,6135.0,4,5.0,5.0,12.0,MAR is in her office talking to colleague.,Office_Logistics
Miami,6350.0,2,1.0,1.0,4.0,MAR is in her office talking to colleague.,Office_Logistics
Miami,6626.0,2,1.0,1.0,4.0,MAR is in her office talking to colleague.,Affect_Identity
Miami,6907.0,4,2.5,2.5,9.0,Conversation between coworkers,Casual_EverydayTalk
Miami,6919.0,4,4.0,4.0,13.0,Conversation between coworkers,Office_Logistics
Miami,6928.0,2,1.0,1.0,3.0,Conversation between coworkers,Casual_EverydayTalk
Miami,6931.0,6,4.0,4.0,17.0,Conversation between coworkers,Narratives_Quotations
Miami,6934.0,8,2.75,3.0,14.0,Conversation between coworkers,Office_Logistics
Miami,6935.0,2,3.0,3.0,6.0,Conversation between coworkers,Casual_EverydayTalk
Miami,6939.0,6,1.6666666666666667,2.0,18.0,Conversation between coworkers,Office_Logistics
Miami,6946.0,2,2.0,2.0,9.0,Conversation between coworkers,Narratives_Quotations
Miami,6952.0,2,7.0,7.0,9.0,Conversation between coworkers,Casual_EverydayTalk
Miami,6954.0,2,2.0,2.0,11.0,Conversation between coworkers,Workplace_Technical
Miami,6956.0,2,1.0,1.0,9.0,Conversation between coworkers,Office_Logistics
Miami,6962.0,2,7.0,7.0,9.0,Conversation between coworkers,Office_Logistics
Miami,6966.0,2,1.0,1.0,13.0,Conversation between coworkers,Office_Logistics
Miami,6972.0,2,6.0,6.0,10.0,Conversation between coworkers,Casual_EverydayTalk
Miami,6979.0,4,2.0,2.0,11.0,Conversation between coworkers,Casual_EverydayTalk
Miami,6982.0,2,4.0,4.0,15.0,Conversation between coworkers,Office_Logistics
Miami,6987.0,12,3.5,3.5,23.0,Conversation between coworkers,Workplace_Technical
Miami,6989.0,2,2.0,2.0,7.0,Conversation between coworkers,Casual_EverydayTalk
Miami,6992.0,2,9.0,9.0,13.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7002.0,4,4.5,4.5,11.0,Conversation between coworkers,Workplace_Technical
Miami,7004.0,4,2.0,2.0,6.0,Conversation between coworkers,Office_Logistics
Miami,7015.0,2,3.0,3.0,13.0,Conversation between coworkers,Workplace_Technical
Miami,7023.0,2,3.0,3.0,7.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7027.0,2,8.0,8.0,10.0,Conversation between coworkers,Office_Logistics
Miami,7038.0,2,8.0,8.0,10.0,Conversation between coworkers,Office_Logistics
Miami,7077.0,2,7.0,7.0,9.0,Conversation between coworkers,ProperNouns_NamedEntities
Miami,7092.0,2,2.0,2.0,5.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7095.0,2,1.0,1.0,4.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7096.0,2,4.0,4.0,6.0,Conversation between coworkers,Workplace_Technical
Miami,7146.0,2,2.0,2.0,4.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7161.0,2,6.0,6.0,8.0,Conversation between coworkers,Workplace_Technical
Miami,7167.0,4,1.5,1.5,16.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7176.0,2,2.0,2.0,13.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7197.0,3,4.0,4.0,5.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7225.0,2,8.0,8.0,16.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7230.0,4,2.0,2.0,6.0,Conversation between coworkers,Narratives_Quotations
Miami,7233.0,2,4.0,4.0,10.0,Conversation between coworkers,Narratives_Quotations
Miami,7244.0,4,3.5,3.5,9.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7245.0,5,7.0,7.0,15.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7248.0,2,7.0,7.0,9.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7249.0,4,7.0,7.0,19.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7250.0,2,8.0,8.0,21.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7251.0,8,3.0,2.5,16.0,Conversation between coworkers,Office_Logistics
Miami,7263.0,2,2.0,2.0,9.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7300.0,2,5.0,5.0,6.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7311.0,2,6.0,6.0,8.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7312.0,2,2.0,2.0,5.0,Conversation between coworkers,Workplace_Technical
Miami,7323.0,2,3.0,3.0,5.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7330.0,4,2.5,2.5,7.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7335.0,4,4.0,4.0,10.0,Conversation between coworkers,Office_Logistics
Miami,7355.0,2,3.0,3.0,8.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7360.0,2,6.0,6.0,10.0,Conversation between coworkers,Office_Logistics
Miami,7396.0,2,7.0,7.0,12.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7410.0,4,3.5,3.5,10.0,Conversation between coworkers,Narratives_Quotations
Miami,7414.0,2,4.0,4.0,6.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7418.0,4,4.0,4.0,15.0,Conversation between coworkers,Narratives_Quotations
Miami,7451.0,2,2.0,2.0,11.0,Conversation between coworkers,Office_Logistics
Miami,7456.0,4,5.5,5.5,13.0,Conversation between coworkers,Office_Logistics
Miami,7462.0,2,8.0,8.0,11.0,Conversation between coworkers,Workplace_Technical
Miami,7466.0,2,1.0,1.0,4.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7490.0,2,1.0,1.0,4.0,Conversation between coworkers,Office_Logistics
Miami,7497.0,2,5.0,5.0,7.0,Conversation between coworkers,Casual_EverydayTalk
Miami,7522.0,2,1.0,1.0,3.0,Conversation between coworkers,Casual_EverydayTalk
