corpus,source_row,sentence_id,language,span_len,switch_form,switch_upos,switch_deprel,switch_lang_tag,register,secondary_register,topic,sentence_len,speaker,age,gender,is_functional,upos_class,high_scope_deprel,switch_start,token_id,form,upos,deprel,raw_lang_tag
Miami,,681.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,lexical,False,0,5.0,dicho,VERB,acl:relcl,spa
Miami,,681.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,True,functional,True,0,6.0,que,SCONJ,mark,spa
Miami,,681.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,lexical,False,0,7.0,dicho,VERB,root,spa
Miami,,681.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,True,functional,True,0,8.0,que,SCONJ,mark,spa
Miami,,681.0,English,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,True,functional,True,1,9.0,si,SCONJ,mark,eng
Miami,,681.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,True,functional,True,1,10.0,es,AUX,cop,spa
Miami,,681.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,lexical,False,0,11.0,turn_light,NOUN,nsubj,spa
Miami,,681.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,other,False,0,12.0,ya,ADV,advmod,spa
Miami,,681.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,lexical,False,0,13.0,tiene,VERB,ccomp,spa
Miami,,681.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,other,False,0,14.0,más,ADV,advmod,spa
Miami,,681.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,True,functional,False,0,15.0,de,ADP,case,spa
Miami,,681.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,other,False,0,16.0,setenta,NUM,obl,spa
Miami,,681.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,True,functional,True,0,17.0,y,CCONJ,cc,spa
Miami,,681.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,other,False,0,18.0,cinco,NUM,conj,spa
Miami,,681.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,True,functional,False,0,19.0,no,PART,advmod,spa
Miami,18.0,684.0,English,3.0,life,NOUN,compound,eng,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,8.0,MAR,45.0,woman,False,lexical,False,1,,,,,
Miami,,684.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,8.0,MAR,,,True,functional,True,0,1.0,y,CCONJ,cc,spa
Miami,,684.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,8.0,MAR,,,False,other,False,0,2.0,le,PRON,iobj,spa
Miami,,684.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,8.0,MAR,,,False,lexical,False,0,3.0,ven,VERB,root,spa
Miami,,684.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,8.0,MAR,,,True,functional,False,0,4.0,un,DET,det,spa
Miami,,684.0,English,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,8.0,MAR,,,False,lexical,False,1,5.0,life,NOUN,compound,eng
Miami,,684.0,English,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,8.0,MAR,,,False,lexical,False,0,6.0,expectancy,NOUN,compound,eng
Miami,,684.0,English,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,8.0,MAR,,,False,lexical,False,0,7.0,report,NOUN,obj,eng
Miami,19.0,693.0,English,1.0,brokers,NOUN,attr,eng,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,7.0,MAR,45.0,woman,False,lexical,False,1,,,,,
Miami,,693.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,7.0,MAR,,,False,other,False,0,1.0,ellos,PRON,nsubj,spa
Miami,,693.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,7.0,MAR,,,False,other,False,0,2.0,se,PRON,expl,spa
Miami,,693.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,7.0,MAR,,,False,lexical,True,0,3.0,llaman,VERB,parataxis,spa
Miami,,693.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,7.0,MAR,,,True,functional,False,0,4.0,es,AUX,root,spa
Miami,,693.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,7.0,MAR,,,True,functional,False,0,5.0,un,DET,det,spa
Miami,,693.0,English,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,7.0,MAR,,,False,lexical,False,1,6.0,brokers,NOUN,attr,eng
Miami,20.0,702.0,English,2.0,certificate,NOUN,attr,eng,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,45.0,woman,False,lexical,False,1,,,,,
Miami,20.0,702.0,Spanish,9.0,que,SCONJ,mark,spa,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,45.0,woman,True,functional,True,1,,,,,
Miami,20.0,702.0,English,1.0,I_T_T,PROPN,obl,eng&spa,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,45.0,woman,False,lexical,False,1,,,,,
Miami,,702.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,other,True,0,1.0,bueno,ADV,discourse,spa
Miami,,702.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,other,False,0,2.0,lo,PRON,obj,spa
Miami,,702.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,True,functional,True,0,3.0,que,SCONJ,mark,spa
Miami,,702.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,other,False,0,4.0,él,PRON,nsubj,spa
Miami,,702.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,lexical,False,0,5.0,tiene,VERB,ccomp,spa
Miami,,702.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,True,functional,False,0,6.0,es,AUX,root,spa
Miami,,702.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,True,functional,False,0,7.0,un,DET,det,spa
Miami,,702.0,English,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,lexical,False,1,8.0,certificate,NOUN,attr,eng
Miami,,702.0,English,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,lexical,False,0,9.0,specification,NOUN,compound,eng
Miami,,702.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,True,functional,True,1,10.0,que,SCONJ,mark,spa
Miami,,702.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,True,functional,False,0,11.0,la,DET,det,spa
Miami,,702.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,lexical,False,0,12.0,compañía,NOUN,nsubj,spa
Miami,,702.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,other,False,0,13.0,se,PRON,expl,spa
Miami,,702.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,other,False,0,14.0,lo,PRON,obj,spa
Miami,,702.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,True,functional,True,0,15.0,ha,AUX,aux,spa
Miami,,702.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,lexical,False,0,16.0,comprado,VERB,acl:relcl,spa
Miami,,702.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,True,functional,False,0,17.0,con,ADP,case,spa
Miami,,702.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,True,functional,False,0,18.0,la,DET,det,spa
Miami,,702.0,English,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,20.0,MAR,,,False,lexical,False,1,19.0,I_T_T,PROPN,obl,eng&spa
Miami,21.0,716.0,English,1.0,due,ADJ,xcomp,eng,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,11.0,MAR,45.0,woman,False,lexical,False,1,,,,,
Miami,21.0,716.0,Spanish,2.0,o,CCONJ,cc,spa,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,11.0,MAR,45.0,woman,True,functional,True,1,,,,,
Miami,,716.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,11.0,MAR,,,False,lexical,False,0,1.0,exacto,ADJ,root,spa
Miami,,716.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,11.0,MAR,,,False,other,False,0,2.0,treinta,NUM,nummod,spa
Miami,,716.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,11.0,MAR,,,False,lexical,False,0,3.0,días,NOUN,obl,spa
Miami,,716.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,11.0,MAR,,,True,functional,False,0,4.0,a,ADP,case,spa
Miami,,716.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,11.0,MAR,,,True,functional,False,0,5.0,a,ADP,case,spa
Miami,,716.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,11.0,MAR,,,True,functional,True,0,6.0,cuando,SCONJ,mark,spa
Miami,,716.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,11.0,MAR,,,True,functional,True,0,7.0,es,AUX,cop,spa
Miami,,716.0,English,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,11.0,MAR,,,False,lexical,False,1,8.0,due,ADJ,xcomp,eng
Miami,,716.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,11.0,MAR,,,True,functional,True,1,9.0,o,CCONJ,cc,spa
Miami,,716.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,11.0,MAR,,,False,lexical,False,0,10.0,sea,VERB,conj,spa
Miami,22.0,721.0,English,2.0,effective,ADJ,attr,eng,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,7.0,MAR,45.0,woman,False,lexical,False,1,,,,,
Miami,22.0,721.0,Spanish,2.0,es,AUX,root,spa,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,7.0,MAR,45.0,woman,True,functional,False,1,,,,,
Miami,,721.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,7.0,MAR,,,False,other,True,0,1.0,bueno,INTJ,discourse,spa
Miami,,721.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,7.0,MAR,,,True,functional,False,0,2.0,el,DET,det,spa
Miami,,721.0,English,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,7.0,MAR,,,False,lexical,False,1,3.0,effective,ADJ,attr,eng
Miami,,721.0,English,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,7.0,MAR,,,False,lexical,False,0,4.0,date,NOUN,flat,eng
Miami,,721.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,7.0,MAR,,,True,functional,False,1,5.0,es,AUX,root,spa
Miami,,721.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,7.0,MAR,,,False,lexical,False,0,6.0,julio,PROPN,xcomp,spa
Miami,23.0,722.0,English,2.0,effective,ADJ,amod,eng,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,15.0,MAR,45.0,woman,False,lexical,False,1,,,,,
Miami,23.0,722.0,Spanish,9.0,de,ADP,case,spa,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,15.0,MAR,45.0,woman,True,functional,False,1,,,,,
Miami,,722.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,15.0,MAR,,,False,lexical,False,0,1.0,mira,VERB,root,spa
Miami,,722.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,15.0,MAR,,,False,other,False,0,2.0,aquí,ADV,advmod,spa
Miami,,722.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,15.0,MAR,,,True,functional,False,0,3.0,el,DET,det,spa
Miami,,722.0,English,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,15.0,MAR,,,False,lexical,False,1,4.0,effective,ADJ,amod,eng
Miami,,722.0,English,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,15.0,MAR,,,False,lexical,False,0,5.0,date,NOUN,obj,eng
Miami,,722.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,15.0,MAR,,,True,functional,False,1,6.0,de,ADP,case,spa
Miami,,722.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,15.0,MAR,,,True,functional,False,0,7.0,tu,DET,det,spa
Miami,,722.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,15.0,MAR,,,False,lexical,False,0,8.0,póliza,NOUN,nmod,spa
Miami,,722.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,15.0,MAR,,,True,functional,True,0,9.0,es,AUX,cop,spa
Miami,,722.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,15.0,MAR,,,False,lexical,False,0,10.0,julio,NOUN,attr,spa
Miami,,722.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,15.0,MAR,,,True,functional,False,0,11.0,del,ADP,case,spa
Miami,,722.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,15.0,MAR,,,False,other,False,0,12.0,ochenta,NUM,nmod,spa
Miami,,722.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,15.0,MAR,,,True,functional,True,0,13.0,y,CCONJ,cc,spa
Miami,,722.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Office_Logistics,15.0,MAR,,,False,other,False,0,14.0,cinco,NUM,conj,spa
Miami,24.0,730.0,Spanish,2.0,me,PRON,iobj,spa,MAR is in her office talking to a colleague,MAR's office,Narratives_Quotations,4.0,MAR,45.0,woman,False,other,False,1,,,,,
Miami,,730.0,English,,,,,,MAR is in her office talking to a colleague,MAR's office,Narratives_Quotations,4.0,MAR,,,False,other,True,0,1.0,uhhuh,other,discourse,eng
Miami,,730.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Narratives_Quotations,4.0,MAR,,,False,other,False,1,2.0,me,PRON,iobj,spa
Miami,,730.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Narratives_Quotations,4.0,MAR,,,False,lexical,False,0,3.0,dice,VERB,root,spa
Miami,25.0,734.0,English,3.0,life,NOUN,compound,eng,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,10.0,MAR,45.0,woman,False,lexical,False,1,,,,,
Miami,,734.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,10.0,MAR,,,False,other,False,0,1.0,le,PRON,iobj,spa
Miami,,734.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,10.0,MAR,,,False,lexical,False,0,2.0,hacen,VERB,root,spa
Miami,,734.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,10.0,MAR,,,True,functional,False,0,3.0,a,ADP,case,spa
Miami,,734.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,10.0,MAR,,,True,functional,False,0,4.0,tu,DET,det,spa
Miami,,734.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,10.0,MAR,,,False,lexical,False,0,5.0,papá,NOUN,obl,spa
Miami,,734.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,10.0,MAR,,,True,functional,False,0,6.0,un,DET,det,spa
Miami,,734.0,English,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,10.0,MAR,,,False,lexical,False,1,7.0,life,NOUN,compound,eng
Miami,,734.0,English,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,10.0,MAR,,,False,lexical,False,0,8.0,expectancy,NOUN,compound,eng
Miami,,734.0,English,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,10.0,MAR,,,False,lexical,False,0,9.0,report,NOUN,obj,eng
Miami,26.0,759.0,English,1.0,brokers,NOUN,root,eng,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,4.0,MAR,45.0,woman,False,lexical,False,1,,,,,
Miami,,759.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,4.0,MAR,,,False,other,False,0,1.0,ellos,PRON,nsubj,spa
Miami,,759.0,Spanish,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,4.0,MAR,,,True,functional,True,0,2.0,son,AUX,cop,spa
Miami,,759.0,English,,,,,,MAR is in her office talking to a colleague,MAR's office,Workplace_Technical,4.0,MAR,,,False,lexical,False,1,3.0,brokers,NOUN,root,eng
Miami,27.0,787.0,Spanish,3.0,él,PRON,nsubj,spa,Informal conversation between Paola and her grandmother at a friend's house,friend's house,Casual_EverydayTalk,14.0,PAO,13.0,woman,False,other,False,1,,,,,
Miami,,787.0,English,,,,,,Informal conversation between Paola and her grandmother at a friend's house,friend's house,Casual_EverydayTalk,14.0,PAO,,,True,functional,True,0,1.0,but,CCONJ,cc,eng
Miami,,787.0,English,,,,,,Informal conversation between Paola and her grandmother at a friend's house,friend's house,Casual_EverydayTalk,14.0,PAO,,,False,other,False,0,2.0,I,PRON,nsubj,eng
Miami,,787.0,English,,,,,,Informal conversation between Paola and her grandmother at a friend's house,friend's house,Casual_EverydayTalk,14.0,PAO,,,False,lexical,False,0,3.0,think,VERB,root,eng
Miami,,787.0,English,,,,,,Informal conversation between Paola and her grandmother at a friend's house,friend's house,Casual_EverydayTalk,14.0,PAO,,,True,functional,True,0,4.0,that,SCONJ,mark,eng
Miami,,787.0,English,,,,,,Informal conversation between Paola and her grandmother at a friend's house,friend's house,Casual_EverydayTalk,14.0,PAO,,,False,other,False,0,5.0,they,PRON,nsubj,eng
Miami,,787.0,English,,,,,,Informal conversation between Paola and her grandmother at a friend's house,friend's house,Casual_EverydayTalk,14.0,PAO,,,True,functional,True,0,5.0,re,AUX,cop,eng
